CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,LifetimeValue,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash On Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payment Interface,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Cluster
52825,1,1,1,32,3,6,3,3,0,13,2,2,2,148,26,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
52826,1,5,1,19,3,4,3,3,0,15,10,16,9,320,1256,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
52827,1,12,1,7,4,5,3,11,1,14,1,2,1,179,336,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
52828,1,1,1,12,3,4,3,3,1,14,3,3,3,159,42,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
52829,1,1,1,16,4,5,3,2,1,18,1,2,1,159,36,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52830,1,10,3,16,4,5,2,3,0,17,1,5,4,221,850,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
52831,1,1,2,13,4,4,5,6,1,23,2,2,3,146,46,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
52832,1,1,1,13,4,5,2,3,1,19,2,2,1,154,38,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
52833,1,1,3,12,3,5,3,3,1,12,2,2,4,182,24,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52834,1,1,1,14,4,6,3,3,1,25,2,2,7,186,50,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
52835,1,20,1,21,4,4,4,11,1,19,2,5,4,175,1900,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
52836,1,1,3,13,4,6,3,6,1,19,7,8,8,187,152,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
52837,1,21,1,30,4,4,2,3,0,13,12,16,4,228,4368,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2
52838,1,1,3,29,3,4,3,3,1,20,1,2,1,142,40,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
52839,1,1,3,27,4,6,3,5,1,12,2,3,3,171,36,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
52840,1,15,1,15,3,6,2,4,0,16,1,2,4,232,480,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
52841,1,1,1,16,3,4,5,9,0,23,2,2,5,167,46,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52842,0,9,3,7,4,4,4,3,0,14,2,2,7,198,252,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
52843,0,27,3,13,3,4,3,4,1,21,1,5,6,148,2835,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2
52844,0,19,1,16,3,4,4,10,0,19,2,2,16,148,722,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
52845,0,6,3,15,3,4,2,3,0,15,3,4,4,215,360,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
52846,0,3,1,7,3,4,3,3,0,14,1,2,10,168,84,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52847,0,1,1,14,3,5,3,4,0,18,2,2,1,186,36,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52848,0,31,1,16,4,5,4,6,1,21,2,2,1,158,1302,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
52849,0,14,3,11,4,5,2,9,0,12,3,3,12,234,505,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
52850,0,8,3,9,4,4,3,8,0,19,2,2,3,147,304,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
52851,0,1,1,26,4,4,2,3,0,25,1,3,3,148,75,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52852,0,1,1,16,3,4,4,8,0,19,1,3,3,145,57,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
52853,0,2,1,28,3,4,2,3,0,12,1,2,3,152,48,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52854,0,31,1,31,3,3,2,5,1,17,2,2,4,219,1054,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
52855,0,1,1,10,4,5,3,3,1,16,1,2,2,151,32,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
52856,0,24,1,18,3,4,4,5,0,16,3,5,5,324,1920,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
52857,0,15,1,21,3,4,3,6,0,13,2,2,9,150,390,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
52858,0,4,3,12,3,4,2,4,0,13,3,8,4,219,416,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
52859,0,12,3,7,3,5,2,6,0,23,2,2,4,212,552,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
52860,0,6,1,13,3,4,3,5,0,21,1,2,5,155,252,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52861,0,1,1,24,3,4,4,2,1,17,2,2,2,156,34,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52862,1,1,3,7,4,6,5,2,0,22,2,2,1,148,44,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52863,0,10,1,10,2,4,4,6,0,13,5,8,3,146,1040,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52864,0,4,1,16,4,4,5,3,0,12,1,7,11,156,336,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
52865,0,19,3,11,2,4,5,6,1,12,1,2,4,175,456,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
52866,0,30,1,15,4,4,5,6,1,19,2,3,3,168,1710,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
52867,0,7,1,9,3,4,2,2,0,15,1,2,3,150,210,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52868,1,1,1,9,3,5,2,3,0,23,1,2,1,136,46,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52869,0,20,3,7,4,4,5,3,0,26,5,16,4,230,8320,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2
52870,0,12,1,16,4,4,2,3,0,13,2,3,2,148,468,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52871,0,5,1,19,4,4,2,10,1,24,2,2,3,164,240,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
52872,0,8,1,34,4,4,4,4,0,16,2,2,3,148,256,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52873,1,5,3,27,4,4,4,3,1,23,1,2,3,156,230,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
52874,0,24,1,7,3,5,3,4,0,16,1,2,3,162,768,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52875,0,27,1,20,3,3,5,3,0,12,2,2,4,170,648,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
52876,0,7,1,21,4,4,4,3,0,14,1,2,7,153,196,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
52877,0,14,1,11,3,4,3,3,0,15,1,10,10,315,2199,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
52878,0,29,1,21,4,3,4,10,0,15,1,3,16,312,1366,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
52879,0,8,1,9,3,5,3,3,0,18,1,2,4,220,288,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52880,0,25,1,10,4,4,4,5,0,19,1,2,1,262,950,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
52881,0,26,1,7,4,5,3,2,0,15,2,12,10,325,4680,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2
52882,0,1,1,16,3,4,4,3,0,17,2,2,4,148,34,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52883,1,1,1,30,3,5,3,5,1,14,2,2,2,184,28,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52884,0,17,1,14,3,3,2,6,0,15,1,3,3,146,765,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
52885,0,19,1,9,4,5,2,11,0,15,10,12,9,293,3581,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2
52886,0,11,1,28,4,3,5,3,1,13,1,2,8,161,286,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52887,0,9,1,9,3,4,4,7,0,12,2,2,3,169,216,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
52888,0,16,1,28,3,4,3,4,0,17,1,2,3,178,544,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
52889,0,12,1,9,3,4,3,11,0,15,1,2,1,191,360,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52890,0,12,1,36,3,4,2,5,0,19,1,2,8,188,456,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52891,0,1,1,7,3,5,5,7,0,20,1,3,1,168,60,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52892,0,23,1,25,4,4,2,3,1,16,1,2,8,193,736,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
52893,0,8,1,17,3,4,3,3,1,18,3,3,1,163,432,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
52894,0,14,1,26,3,4,2,10,1,16,2,4,8,152,896,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52895,1,2,1,36,4,4,5,9,1,20,1,2,1,192,80,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52896,1,1,3,34,3,4,2,3,0,23,2,2,10,201,46,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
52897,0,1,1,12,3,3,4,3,1,17,1,3,3,148,51,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
52898,0,10,1,25,4,4,2,3,0,14,2,2,8,147,280,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52899,0,14,1,16,4,5,2,11,0,15,2,2,3,174,420,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52900,0,20,1,7,4,4,5,9,0,17,1,2,4,219,680,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52901,1,1,3,11,3,6,2,3,0,12,8,10,4,229,120,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
52902,0,4,1,7,3,5,3,3,0,23,3,6,4,210,552,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
52903,0,1,3,27,3,4,3,3,0,15,2,2,4,225,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
52904,0,25,1,15,3,5,4,7,0,17,2,3,8,250,1278,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
52905,1,1,1,10,3,4,5,7,1,12,2,2,5,152,24,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52906,0,15,3,13,4,4,2,5,1,19,1,2,1,261,570,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
52907,1,1,3,33,3,5,5,7,0,16,1,2,2,192,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
52908,1,1,1,7,3,4,3,2,0,15,1,2,6,146,30,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52909,0,19,3,13,3,5,2,8,0,13,13,13,4,214,3211,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2
52910,0,28,3,10,3,4,5,4,0,15,2,2,6,184,840,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
52911,0,10,1,12,4,4,4,10,0,17,1,4,8,184,680,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
52912,0,7,1,11,3,5,4,8,0,22,1,2,2,151,308,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
52913,0,11,1,18,3,4,2,3,1,15,1,3,8,247,496,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
52914,0,12,3,10,4,4,3,2,0,13,2,6,4,231,936,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
52915,0,5,1,7,3,6,3,2,0,13,2,2,5,168,130,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52916,0,31,1,10,4,5,2,5,0,18,1,2,1,147,1116,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52917,0,11,3,11,3,4,2,6,0,18,2,6,9,25,1188,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
52918,0,3,3,7,3,4,2,3,0,15,5,5,2,204,225,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
52919,0,9,3,7,4,4,3,3,0,15,2,2,4,213,270,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
52920,1,1,1,25,3,5,2,3,1,14,1,2,2,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52921,0,26,1,9,3,5,2,9,0,16,1,3,3,157,1248,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52922,0,16,1,11,3,4,2,3,0,15,1,12,16,317,3015,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
52923,0,31,2,13,3,4,3,10,0,18,3,3,3,148,1674,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52924,0,24,3,7,4,4,2,5,0,15,2,2,7,320,753,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
52925,1,1,1,21,3,4,2,7,1,14,1,2,5,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52926,0,17,3,23,4,4,2,7,1,23,1,2,10,286,782,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
52927,1,1,1,9,3,4,5,9,0,21,2,2,8,152,42,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
52928,0,26,3,9,4,5,3,3,1,15,8,16,13,316,6534,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2
52929,0,6,3,11,3,4,4,4,0,12,2,2,3,164,144,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
52930,1,1,1,7,4,5,3,2,1,15,2,2,3,162,30,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52931,0,13,1,7,4,4,3,9,0,15,1,2,3,147,390,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
52932,0,6,3,33,4,4,2,2,0,19,2,3,3,170,342,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
52933,0,15,1,26,3,4,5,4,0,17,2,2,1,156,510,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
52934,0,14,1,31,4,4,2,3,0,18,3,5,8,158,1260,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
52935,0,19,1,7,4,3,2,2,0,15,2,2,8,317,596,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
52936,0,5,1,10,4,4,3,11,0,13,1,3,3,262,195,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52937,0,7,1,12,4,5,2,3,0,14,1,2,3,154,196,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
52938,0,8,1,9,3,5,5,8,0,14,1,6,10,185,672,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52939,0,11,1,7,3,5,5,4,0,15,2,2,3,164,330,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
52940,0,19,1,14,4,3,3,6,0,18,1,2,3,189,684,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52941,1,1,1,17,4,4,3,8,0,12,2,2,4,225,24,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52942,0,13,1,9,4,4,3,2,0,26,11,3,9,234,1016,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
52943,0,3,1,22,3,4,2,3,0,20,1,2,6,148,120,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52944,0,16,1,24,3,3,5,5,1,14,1,2,3,190,448,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
52945,0,3,3,27,3,4,2,4,0,15,2,2,3,194,90,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
52946,0,1,1,7,4,4,3,2,0,13,2,2,3,174,26,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
52947,0,16,1,9,3,5,5,2,1,12,5,8,9,151,1536,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
52948,0,14,1,9,3,4,3,2,0,15,1,4,10,319,879,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
52949,0,25,1,7,4,4,2,3,0,12,2,2,1,152,600,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52950,1,1,1,36,4,5,4,2,0,12,2,2,5,160,24,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52951,0,6,1,14,4,3,4,3,0,21,1,2,4,153,252,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52952,0,12,3,9,3,5,2,5,0,19,7,8,6,177,1824,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52953,0,6,1,9,3,5,5,6,0,14,1,2,5,147,168,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
52954,0,20,3,9,4,6,4,5,1,15,7,8,8,294,2513,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
52955,1,1,1,9,4,4,3,4,0,12,2,2,1,160,24,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52956,0,3,3,9,4,5,4,4,0,20,1,2,1,191,120,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52957,0,5,1,30,4,5,2,2,0,22,2,8,9,181,880,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52958,0,1,1,12,3,3,5,3,0,13,2,2,6,165,26,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
52959,0,19,1,27,4,4,2,2,1,15,1,3,11,260,857,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
52960,0,10,1,13,3,4,2,2,0,12,5,11,12,157,1320,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52961,0,29,1,7,3,4,5,2,1,15,5,5,14,315,2277,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2
52962,1,11,1,36,3,4,4,3,1,13,6,3,10,243,430,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
52963,0,2,1,16,4,4,2,3,0,24,2,2,5,146,96,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52964,0,11,3,13,4,4,2,6,0,15,1,2,2,190,330,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52965,0,1,1,10,4,5,3,3,0,18,2,2,1,157,36,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52966,0,11,1,7,1,4,2,4,1,19,1,2,3,261,418,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
52967,0,3,1,29,4,3,4,9,0,19,6,3,3,245,171,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
52968,0,12,3,14,3,3,5,3,1,25,1,8,8,181,2400,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
52969,0,1,1,7,3,4,4,3,0,21,1,2,5,189,42,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
52970,0,24,1,11,4,4,4,5,0,15,2,2,7,316,753,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
52971,0,27,1,10,3,4,3,5,1,15,1,2,4,301,848,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
52972,0,16,3,7,3,4,3,3,0,26,5,12,7,174,4992,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2
52973,0,3,3,9,3,4,2,3,0,19,1,2,10,171,114,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
52974,0,29,1,27,3,4,2,5,1,20,2,2,9,179,1160,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52975,0,1,1,18,3,4,5,3,1,14,3,4,4,172,56,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52976,0,11,1,7,3,4,2,3,0,13,2,6,8,146,858,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52977,1,8,1,31,3,4,3,5,1,23,1,2,1,157,368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
52978,0,12,1,30,3,4,2,11,0,15,1,2,3,182,360,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
52979,1,1,1,23,3,4,4,4,1,14,2,2,3,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
52980,0,2,1,15,4,4,2,3,0,22,1,2,3,158,88,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52981,0,23,1,17,3,4,5,11,1,15,1,2,3,312,722,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
52982,0,10,1,10,2,4,4,6,0,13,7,8,8,170,1040,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
52983,0,5,3,12,3,4,4,3,0,12,1,3,3,153,180,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
52984,1,1,3,11,3,5,2,3,1,13,8,8,5,183,104,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
52985,0,11,1,16,3,4,2,3,1,13,1,2,3,148,286,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
52986,0,16,3,33,4,4,4,7,0,15,3,3,9,260,721,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
52987,1,1,1,10,3,4,3,3,0,14,1,2,1,139,28,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
52988,0,9,3,23,4,4,4,2,0,16,4,7,10,205,1008,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
52989,0,10,1,25,3,3,2,6,0,19,1,2,1,162,380,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
52990,0,25,1,9,3,6,4,7,0,19,1,2,3,180,950,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
52991,0,15,3,9,3,4,4,3,0,20,1,2,5,285,600,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
52992,0,1,3,17,4,5,3,3,0,13,2,2,1,137,26,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52993,0,2,1,23,4,3,5,2,0,20,1,2,8,182,80,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
52994,0,5,3,14,4,3,2,6,0,12,4,8,8,194,480,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
52995,0,13,1,7,3,3,2,2,0,18,4,4,4,221,936,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
52996,0,10,1,31,3,4,4,9,0,16,1,2,9,182,320,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
52997,0,6,3,14,4,5,3,3,0,15,2,5,9,180,450,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52998,0,12,1,32,3,5,4,5,0,18,2,3,2,246,649,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
52999,0,31,1,7,3,6,3,4,1,14,2,2,3,182,868,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
53000,0,5,1,12,3,4,2,2,1,13,1,2,4,173,130,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
53001,0,5,2,9,4,5,5,5,0,13,1,2,1,189,130,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
53002,0,19,1,14,4,4,5,3,0,19,6,10,12,177,3610,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2
53003,0,5,1,9,3,4,2,2,1,19,2,3,3,152,285,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
53004,0,7,1,12,4,4,4,8,0,12,3,3,9,244,252,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
53005,0,13,1,17,3,4,5,3,1,15,12,12,11,296,2450,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2
53006,0,17,1,17,3,4,2,2,0,20,1,2,8,150,680,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
53007,0,23,1,7,3,5,3,9,1,13,1,2,8,265,598,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
53008,1,16,1,15,3,5,4,4,0,16,8,8,8,174,2048,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
53009,0,1,1,12,3,4,4,3,1,13,1,2,3,150,26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
53010,0,6,3,15,4,5,4,3,1,12,7,12,10,177,864,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
53011,0,1,3,9,4,4,3,3,1,12,2,2,5,170,24,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
53012,0,5,3,14,4,4,2,6,0,13,1,2,8,200,130,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
53013,0,6,1,9,4,3,2,9,0,17,2,2,8,176,204,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
53014,1,1,1,9,3,6,2,7,1,14,3,3,3,160,42,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
53015,0,4,1,35,4,4,2,3,0,14,1,2,10,183,112,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
53016,0,5,1,14,3,5,3,3,0,25,4,9,4,214,1125,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
53017,0,13,1,6,3,5,2,3,0,15,10,14,4,318,2858,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2
53018,1,3,3,10,3,4,3,6,1,19,2,2,1,177,114,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
53019,0,7,3,17,3,5,2,5,0,15,2,2,2,172,210,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
53020,0,21,1,12,3,4,3,6,0,15,1,2,2,308,659,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
